ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal
1955,100,-117.60215747100,34.04669600260,"1500 S Hellman Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7634,1500 S Hellman Ave,Ontario,91761
1956,100,-117.56284031000,34.04565329390,"1505 S Dupont Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,1401,1505 S Dupont Ave,Ontario,91761
1957,100,-117.57173401200,34.04601899630,"1505 S Haven Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,2928,1505 S Haven Ave,Ontario,91761
1958,100,-117.54669902400,34.04547646610,"1510 Auto Center Dr, Ontario, California, 91761",Ontario,San Bernardino County,91761,2248,1510 Auto Center Dr,Ontario,91761
1959,100,-117.61804989400,34.05217428880,"1520 E Mission Blvd, Ontario, California, 91761",Ontario,San Bernardino County,91761,2124,1520 E Mission Blvd,Ontario,91761
1960,100,-117.61861902600,34.04313398710,"1521 E Francis St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8326,1521 E Francis St,Ontario,91761
1961,100,-117.60211254400,34.04595898190,"1521 S Hellman Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7634,1521 S Hellman Ave,Ontario,91761
1962,92,-117.61819900800,34.04847250510,"1540 E Acacia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8084,1540 Acacia Ct,Ontario,91761
1963,100,-117.61828685100,34.04492536750,"1545 E Locust St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8028,1545 E Locust St,Ontario,91761
1964,100,-117.59341364900,34.04556108470,"1550 S Archibald Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,,1550 S Archibald Ave,Ontario,91761
1965,100,-117.56280823900,34.04446086560,"1555 S Dupont Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,1403,1555 S Dupont Ave,Ontario,91761
1966,100,-117.61536751800,34.04597398550,"1560 S Baker Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8031,1560 S Baker Ave,Ontario,91761
1967,100,-117.56281081000,34.04361867340,"1595 S Dupont Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,1402,1595 S Dupont Ave,Ontario,91761
1968,100,-117.56062497300,34.04334198410,"1600 S Milliken Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,2301,1600 Milliken Ave,Ontario,91761
1969,100,-117.59751683000,34.04470592930,"1600 Proforma Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7605,1600 Proforma Ave,Ontario,91761
1970,100,-117.61537321700,34.04415951300,"1600 S Baker Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8079,1600 S Baker Ave,Ontario,91761
1971,99,-117.59718574500,34.04328783700,"1625 Proforma Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7607,1625 S Proforma Ave,Ontario,91761
1972,100,-117.62404999600,34.04390394880,"1643 S Parco Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8308,1643 S Parco Ave,Ontario,91761
1973,100,-117.59337751100,34.04339198210,"1650 S Archibald Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7604,1650 S Archibald Ave,Ontario,91761
1974,100,-117.53302747300,34.04463099500,"1650 S Vintage Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3656,1650 S Vintage Ave,Ontario,91761
1975,100,-117.59316435900,34.04230325670,"1651 S Archibald Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7651,1651 S Archibald Ave,Ontario,91761
1976,100,-117.60653223700,34.04309731630,"1651 S Carlos Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7649,1651 S Carlos Ave,Ontario,91761
1977,100,-117.53297248700,34.04494699280,"1661 S Vintage Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3657,1661 S Vintage Ave,Ontario,91761
1978,100,-117.52952333400,34.04408717720,"1670 Champagne Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3612,1670 Champagne Ave,Ontario,91761
1979,100,-117.52431750200,34.04259000160,"1670 Etiwanda Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3641,1670 Etiwanda Ave,Ontario,91761
1980,99,-117.52947170200,34.04375412220,"1671 Champagne Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3613,1671 S Champagne Ave,Ontario,91761
1981,100,-117.61537749200,34.04301299440,"1700 S Baker Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7707,1700 S Baker Ave,Ontario,91761
1982,100,-117.60214749600,34.04264201130,"1700 S Hellman Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7638,1700 S Hellman Ave,Ontario,91761
1983,100,-117.61421299400,34.03761253410,"1710 E Cedar St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8097,1710 E Cedar St,Ontario,91761
1984,100,-117.59338748500,34.04170001110,"1750 S Archibald Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,1239,1750 S Archibald Ave,Ontario,91761
1985,97,-117.58730745500,34.04045653220,"1751 Pointe Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8561,1751 S Pointe St,Ontario,91761
1986,100,-117.61387403000,34.04854748120,"1755 E Acacia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7702,1755 E Acacia St,Ontario,91761
1987,100,-117.53296251300,34.04253501630,"1777 S Vintage Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3659,1777 S Vintage Ave,Ontario,91761
1988,100,-117.52953188400,34.04169288650,"1790 Champagne Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3614,1790 Champagne Ave,Ontario,91761
1989,100,-117.54173166000,34.03948500940,"1800 S Wineville Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3666,1800 S Wineville Ave,Ontario,91761
1990,100,-117.59316251500,34.04032600770,"1801 S Archibald Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7677,1801 S Archibald Ave,Ontario,91761
1991,100,-117.60657255400,34.03934100830,"1801 S Carlos Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8005,1801 S Carlos Ave,Ontario,91761
1992,100,-117.63285661000,34.04020522440,"1851 S Cucamonga Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,4601,1851 S Cucamonga Ave,Ontario,91761
1993,100,-117.54955692100,34.03866492400,"1900 Burgundy Pl, Ontario, California, 91761",Ontario,San Bernardino County,91761,2308,1900 Burgundy Pl,Ontario,91761
1994,100,-117.60880996200,34.03895348630,"1900 S Lynx Pl, Ontario, California, 91761",Ontario,San Bernardino County,91761,8054,1900 Lynx Pl,Ontario,91761
1995,99,-117.59644067700,34.03871588600,"1900 Proforma Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8507,1900 S Proforma Ave,Ontario,91761
1996,100,-117.55092977600,34.04060595150,"1900 S Rochester Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,,1900 S Rochester Ave,Ontario,91761
1997,100,-117.61098663200,34.03877296670,"1901 S Vineyard Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7747,1901 Vineyard Ave,Ontario,91761
1998,100,-117.60983311500,34.07517653610,"1904 E Jay St, Ontario, California, 91764",Ontario,San Bernardino County,91764,1848,1904 Jay St,Ontario,91764
1999,100,-117.61006083700,34.05098173680,"1923 E Avion St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7720,1923 E Avion St,Ontario,91761
2000,100,-117.62413741900,34.03841300590,"1930 S Parco Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8312,1930 S Parco Ave,Ontario,91761
2001,100,-117.55095997400,34.03664353070,"1930 S Rochester Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,2345,1930 S Rochester Ave,Ontario,91761
2002,100,-117.61104287500,34.03863185740,"1930 S Vineyard Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7706,1930 S Vineyard Ave,Ontario,91761
2003,100,-117.53303065800,34.03888582910,"1950 S Vintage Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,2819,1950 S Vintage Ave,Ontario,91761
2004,100,-117.58169967600,34.03887899780,"1950 Sterling Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7636,1950 Sterling Ave,Ontario,91761
2005,100,-117.63290748800,34.03845399340,"1990 S Cucamonga Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,5605,1990 S Cucamonga Ave,Ontario,91761
2006,100,-117.53307909700,34.03801734350,"1990 S Vintage Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,,1990 S Vintage Ave,Ontario,91761
2007,100,-117.63285250300,34.03852301840,"1991 S Cucamonga Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,5606,1991 S Cucamonga Ave,Ontario,91761
2008,100,-117.64885937400,34.06102276520,"200 E Main St, Ontario, California, 91761",Ontario,San Bernardino County,91761,1600,200 E Main St,Ontario,91761
2009,100,-117.54909658700,34.03506443560,"2001 Burgundy Pl, Ontario, California, 91761",Ontario,San Bernardino County,91761,2312,2001 Burgundy Pl,Ontario,91761
2010,100,-117.60203249600,34.03797299790,"2001 S Hellman Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8019,2001 S Hellman Ave,Ontario,91761
2011,100,-117.60812471500,34.07516802850,"2004 E Jay St, Ontario, California, 91764",Ontario,San Bernardino County,91764,1845,2004 Jay St,Ontario,91764
2012,100,-117.58983724600,34.03654283570,"2019 S Business Pkwy, Ontario, California, 91761",Ontario,San Bernardino County,91761,8541,2019 S Business Pky,Ontario,91761
2013,100,-117.59312253300,34.03660398160,"2021 S Archibald Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8535,2021 S Archibald Ave,Ontario,91761
2014,100,-117.60882903700,34.03736831210,"2030 S Lynx Pl, Ontario, California, 91761",Ontario,San Bernardino County,91761,8010,2030 S Lynx Pl,Ontario,91761
2015,100,-117.58464256200,34.03603300640,"2041 S Turner Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8510,2041 S Turner Ave,Ontario,91761
2016,100,-117.60697865700,34.07521731410,"2053 E Jay St, Ontario, California, 91764",Ontario,San Bernardino County,91764,1847,2053 E Jay St,Ontario,91764
2017,100,-117.57576855700,34.03649220900,"2055 S Haven Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,0736,2055 S Haven Ave,Ontario,91761
2018,100,-117.54174146700,34.03713007180,"2060 S Wineville Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3633,2060 S Wineville Ave,Ontario,91761
2019,99,-117.52434298300,34.03611137720,"2090 Etiwanda Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,2803,2090 S Etiwanda Ave,Ontario,91761
2020,100,-117.59310417700,34.03542183990,"2095 S Archibald Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8579,2095 S Archibald Ave,Ontario,91761
2021,100,-117.60581801500,34.07280299070,"2104 E Jay St, Ontario, California, 91764",Ontario,San Bernardino County,91764,1851,2104 Jay St,Ontario,91764
2022,100,-117.62414353800,34.03650981100,"2110 S Parco Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,5768,2110 S Parco Ave,Ontario,91761
2023,100,-117.62415368000,34.03547573560,"2150 S Parco Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,5768,2150 S Parco Ave,Ontario,91761
2024,100,-117.59643212800,34.03594591840,"2151 Proforma Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8519,2151 Proforma Ave,Ontario,91761
2025,100,-117.58463585600,34.03484394960,"2151 S Turner Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8512,2151 S Turner Ave,Ontario,91761
2026,100,-117.52965300200,34.03618400640,"2151 S Vintage Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,2824,2151 S Vintage Ave,Ontario,91761
2027,100,-117.57897079100,34.03455767920,"2155 S Excise Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,8536,2155 S Excise Ave,Ontario,91761
2028,99,-117.54867263000,34.03427305820,"2191 Burgundy Pl, Ontario, California, 91761",Ontario,San Bernardino County,91761,2300,2191 S Burgundy Pl,Ontario,91761
2029,100,-117.60325499700,34.07716501690,"2203 E Jay St, Ontario, California, 91764",Ontario,San Bernardino County,91764,1850,2203 Jay St,Ontario,91764
2030,100,-117.54112077900,34.05941320200,"225 S Wineville Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,7891,225 S Wineville Ave,Ontario,91761
2031,100,-117.57603367700,34.03170111310,"2260 S Haven Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,0740,2260 S Haven Ave,Ontario,91761
2032,100,-117.57352708100,34.03002748750,"2285 S Ponderosa Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,,2285 S Ponderosa Ave,Ontario,91761
2033,100,-117.59950300600,34.04102258570,"2400 E Francis St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7728,2400 E Francis St,Ontario,91761
2034,100,-117.59912003700,34.03386749980,"2401 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7743,2401 E Philadelphia St,Ontario,91761
2035,100,-117.59731004800,34.04099723050,"2500 E Francis St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7730,2500 E Francis St,Ontario,91761
2036,100,-117.59796400400,34.06636401270,"2501 E Guasti Rd, Ontario, California, 91761",Ontario,San Bernardino County,91761,7657,2501 E Guasti Rd,Ontario,91761
2037,100,-117.59787297700,34.04105745440,"2521 E Francis St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7711,2521 E Francis St,Ontario,91761
2038,99,-117.59830531600,34.04755921290,"2530 E Lindsay Privado Dr, Ontario, California, 91761",Ontario,San Bernardino County,91761,3459,2530 E Lindsay Privado,Ontario,91761
2039,100,-117.59730233700,34.03383258920,"2539 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7774,2539 E Philadelphia St,Ontario,91761
2040,100,-117.59523586300,34.03380434220,"2551 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7774,2551 E Philadelphia St,Ontario,91761
2041,100,-117.59701735200,34.03377278430,"2560 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7768,2560 E Philadelphia St,Ontario,91761
2042,99,-117.59756091900,34.04754366450,"2590 E Lindsay Privado Dr, Ontario, California, 91761",Ontario,San Bernardino County,91761,3405,2590 E Lindsay Privado,Ontario,91761
2043,100,-117.59546318000,34.04098486720,"2600 E Francis St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7732,2600 E Francis St,Ontario,91761
2044,99,-117.56049698100,34.02658052460,"2600 Stanford Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,3102,2600 S Stanford Ave,Ontario,91761
2045,99,-117.59567038000,34.04740615940,"2650 E Lindsay Privado Dr, Ontario, California, 91761",Ontario,San Bernardino County,91761,3458,2650 E Lindsay Privado,Ontario,91761
2046,100,-117.59400900300,34.03739255110,"2690 E Cedar St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8533,2690 E Cedar St,Ontario,91761
2047,100,-117.59080896000,34.03173099460,"2800 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8523,2800 E Philadelphia St,Ontario,91761
2048,100,-117.59109101100,34.04837749620,"2825 Jurupa St, Ontario, California, 91761",Ontario,San Bernardino County,91761,2903,2825 Jurupa St,Ontario,91761
2049,100,-117.58799197000,34.03368251120,"2830 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8523,2830 E Philadelphia St,Ontario,91761
2050,100,-117.59019389600,34.04822481980,"2880 Jurupa St, Ontario, California, 91761",Ontario,San Bernardino County,91761,2903,2880 Jurupa St,Ontario,91761
2051,100,-117.55828751100,34.06176201260,"290 S Milliken Ave, Ontario, California, 91761",Ontario,San Bernardino County,91761,2247,290 S Milliken Ave,Ontario,91761
2052,99,-117.58786397900,34.04526701390,"2900 Jurupa St, Ontario, California, 91761",Ontario,San Bernardino County,91761,2915,2900 E Jurupa St,Ontario,91761
2053,100,-117.58993397400,34.05166999160,"2925 Jurupa St, Ontario, California, 91761",Ontario,San Bernardino County,91761,2915,2925 Jurupa St,Ontario,91761
2054,97,-117.58572600700,34.04490101810,"2950 Jurupa St, Ontario, California, 91761",Ontario,San Bernardino County,91761,2936,2950 E Jurupa Ave,Ontario,91761
2055,100,-117.58570698000,34.03368263690,"2950 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8545,2950 E Philadelphia St,Ontario,91761
2056,100,-117.58187309700,34.03371063250,"3000 E Philadelphia St, Ontario, California, 91761",Ontario,San Bernardino County,91761,8526,3000 E Philadelphia St,Ontario,91761
2057,100,-117.58605885200,34.03733555420,"3070 E Cedar St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7620,3070 E Cedar St,Ontario,91761
2058,100,-117.58592558000,34.03738823440,"3095 E Cedar St, Ontario, California, 91761",Ontario,San Bernardino County,91761,7653,3095 E Cedar St,Ontario,91761
