ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal,walk,bike,transit
1603,100,-118.15334530500,33.80859563770,"3333 E Airport Way, Long Beach, California, 90806",Long Beach,Los Angeles County,90806,2409,3333 Airport Way,Long Beach,90806,30,40,33
1739,100,-118.18091087000,34.00311920050,"4440 E 26th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4318,4440 E 26th St,Los Angeles,90058,22,34,0
1693,100,-118.25806888700,33.90263564600,"2501 W Rosecrans Ave, Los Angeles, California, 90059",Los Angeles,Los Angeles County,90059,3566,2501 W Rosecrans Ave,Los Angeles,90059,78,60,46
1627,100,-118.05548080200,33.80316361960,"4411 Katella Ave, Los Alamitos, California, 90720",Los Alamitos,Orange County,90720,3514,4411 Katella Ave,Los Alamitos,90720,56,49,0
1653,100,-118.26090867600,33.90661144820,"1430 N McKinley Ave, Los Angeles, California, 90059",Los Angeles,Los Angeles County,90059,,1430 N McKinley Ave,Los Angeles,90059,35,47,0
1663,100,-118.23003628200,34.02439737410,"1735 S Santa Fe Ave, Los Angeles, California, 90021",Los Angeles,Los Angeles County,90021,2904,1735 S Santa Fe Ave,Los Angeles,90021,51,61,56
1749,99,-118.26858457100,34.13937399360,"4841 N San Fernando Rd W, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,,4841 W San Fernando Rd,Los Angeles,90039,67,53,55
1666,100,-118.24285087100,34.09714169060,"1801 Blake Ave, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,3806,1801 Blake Ave,Los Angeles,90039,47,56,49
1741,100,-118.22855796600,34.00395252930,"4460 Pacific Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2206,4460 Pacific Blvd,Los Angeles,90058,40,38,0
1622,100,-118.16011746300,33.88052401780,"6925 N Paramount Blvd, Long Beach, California, 90805",Long Beach,Los Angeles County,90805,1865,6925 N Paramount Blvd,Long Beach,90805,72,59,38
1765,100,-118.23461903900,33.98981275620,"5801 S 2nd St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3403,5801 S 2nd St,Los Angeles,90058,62,54,0
1767,100,-118.27058088900,33.98779884170,"5867 S Los Angeles St, Los Angeles, California, 90003",Los Angeles,Los Angeles County,90003,,5867 S Los Angeles St,Los Angeles,90003,69,65,65
1747,100,-118.17734294500,33.99905410320,"4651 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,5410,4651 Bandini Blvd,Los Angeles,90058,28,30,0
1763,100,-118.38342276300,33.94387636980,"5720 Avion Dr, Los Angeles, California, 90045",Los Angeles,Los Angeles County,90045,5662,5720 Avion Dr,Los Angeles,90045,33,40,54
1710,100,-118.21442129900,34.01951043120,"3040 E 12th St, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,3614,3040 E 12th St,Los Angeles,90023,79,57,48
1752,100,-118.25782950000,34.14002832680,"500 S Central Ave, Glendale, California, 91204",Glendale,Los Angeles,91204,2007,500 S Central Ave,Los Angeles,90013,95,66,60
1735,100,-118.19193684400,34.06361252720,"4335 Valley Blvd, Los Angeles, California, 90032",Los Angeles,Los Angeles County,90032,3632,4335 Valley Blvd,Los Angeles,90032,46,44,46
1753,100,-118.24314633300,33.99788361230,"5000 Long Beach Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1919,5000 Long Beach Ave,Los Angeles,90058,60,49,0
1683,100,-118.22668276600,34.04516211430,"210 S Anderson St, Los Angeles, California, 90033",Los Angeles,Los Angeles County,90033,3205,210 S Anderson St,Los Angeles,90033,74,61,80
1621,100,-118.16216298300,33.87104798290,"6375 N Paramount Blvd, Long Beach, California, 90805",Long Beach,Los Angeles County,90805,3301,6375 Paramount Blvd,Long Beach,90805,58,68,38
1674,100,-118.19002996100,34.06572350960,"1919 Vineburn Ave, Los Angeles, California, 90032",Los Angeles,Los Angeles County,90032,3704,1919 Vineburn Ave,Los Angeles,90032,46,44,46
1697,100,-118.24290367700,34.01303415370,"2652 Long Beach Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1323,2652 Long Beach Ave,Los Angeles,90058,60,67,56
1755,100,-118.37366363000,33.93100335910,"5343 W Imperial Hwy, Los Angeles, California, 90045",Los Angeles,Los Angeles County,90045,6241,5343 W Imperial Hwy,Los Angeles,90045,25,41,60
1723,100,-118.19810190200,34.07157743070,"3880 N Mission Rd, Los Angeles, California, 90031",Los Angeles,Los Angeles County,90031,3138,3880 N Mission Rd,Los Angeles,90031,46,48,52
1758,100,-118.27498063400,34.15111213650,"5431 W San Fernando Rd, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,1014,5431 W San Fernando Rd,Los Angeles,90039,47,88,42
1685,100,-118.23361996500,33.99291251510,"2200 E 55th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3438,2200 E 55th St,Los Angeles,90058,59,57,0
1733,100,-118.18697090200,34.00225473290,"4240 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4207,4240 Bandini Blvd,Los Angeles,90058,24,34,0
1756,100,-118.37374912500,33.93100423920,"5353 W Imperial Hwy, Los Angeles, California, 90045",Los Angeles,Los Angeles County,90045,6243,5353 W Imperial Hwy,Los Angeles,90045,39,43,60
1691,100,-118.16288801800,33.78626142800,"2415 E 15th St, Long Beach, California, 90804",Long Beach,Los Angeles,90804,1427,2415 E 15th St,Los Angeles,90021,87,59,50
1699,100,-118.24633273400,34.11032887100,"2800 Casitas Ave, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,2942,2800 Casitas Ave,Los Angeles,90039,71,56,51
1779,100,-118.24443253600,33.97359101290,"7314 Maie Ave, Los Angeles, California, 90001",Los Angeles,Los Angeles County,90001,,7314 Maie Ave,Los Angeles,90001,82,56,61
1754,100,-118.27096000200,34.14400403120,"5067 W San Fernando Rd, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,1098,5067 W San Fernando Rd,Los Angeles,90039,61,77,49
1604,98,-118.15131096600,33.80140274400,"3500 E Burnett St, Long Beach, California, 90815",Long Beach,Los Angeles County,90815,1730,3500 E Burnett Ave,Long Beach,90815,45,54,32
1701,100,-118.21836900800,33.99365749860,"2825 E 54th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3633,2825 E 54th St,Los Angeles,90058,53,47,0
1642,100,-118.28275753100,33.91182698960,"13217 S Figueroa St, Los Angeles, California, 90061",Los Angeles,Los Angeles County,90061,,13217 S Figueroa St,Los Angeles,90061,48,46,41
1746,100,-118.23902059300,34.00130778740,"4605 S Alameda St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2012,4605 S Alameda St,Los Angeles,90058,69,48,0
1740,100,-118.18229346500,33.99864883810,"4444 Ayers Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4317,4444 Ayers Ave,Los Angeles,90058,29,45,0
1667,100,-118.24177522100,33.99808746020,"1801 E 50th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1940,1801 E 50th St,Los Angeles,90058,62,52,56
1717,100,-118.22340829200,34.07784512460,"342 N San Fernando Rd, Los Angeles, California, 90031",Los Angeles,Los Angeles County,90031,,342 N San Fernando Rd,Los Angeles,90031,69,68,68
1712,100,-118.21180790900,34.00878027890,"3155 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4134,3155 Bandini Blvd,Los Angeles,90058,20,32,0
1707,100,-118.21477011400,34.00869580970,"3001 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4109,3001 Bandini Blvd,Los Angeles,90058,21,33,0
1768,100,-118.25652899700,33.98719274090,"5901 S Central Ave, Los Angeles, California, 90001",Los Angeles,Los Angeles County,90001,,5901 Central Ave,Los Angeles,90001,70,51,61
1689,100,-118.23188440800,34.02163583040,"2260 E 15th St, Los Angeles, California, 90021",Los Angeles,Los Angeles County,90021,2840,2260 E 15th St,Los Angeles,90021,48,61,55
1737,100,-118.18418819400,33.99928963460,"4380 Ayers Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4306,4380 Ayers Ave,Los Angeles,90058,28,40,0
1664,100,-118.24066805600,34.00987832530,"1791 E Martin Luther King Jr Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1522,1791 E Martin Luther King Jr Blvd,Los Angeles,90058,68,65,56
1692,100,-118.16288801800,33.78626142800,"2415 E 15th St, Long Beach, California, 90804",Long Beach,Los Angeles,90804,1427,2415 E 15th St,Los Angeles,90021,87,59,50
1658,100,-118.26338611500,34.03444580920,"1525 S Broadway, Los Angeles, California, 90015",Los Angeles,Los Angeles County,90015,3030,1525 S Broadway,Los Angeles,90015,79,83,95
1719,100,-118.20061194600,34.01877307520,"3600 E Olympic Blvd, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,3121,3600 E Olympic Blvd,Los Angeles,90023,85,53,50
1772,100,-118.15218147700,33.99053130020,"6033 Bandini Blvd, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,,6033 Bandini Blvd,Los Angeles,90040,21,38,0
1736,100,-118.18324539700,34.00104945710,"4375 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4307,4375 Bandini Blvd,Los Angeles,90058,25,34,0
1727,100,-118.19136537200,34.00664984980,"4050 E 26th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4401,4050 E 26th St,Los Angeles,90058,11,29,0
1732,100,-118.24553760600,34.04246632660,"421 E 6th St, Los Angeles, California, 90014",Los Angeles,Los Angeles County,90014,2420,421 E 6th St,Los Angeles,90014,92,78,99
1659,100,-118.24183045800,34.03012225590,"1601 E Olympic Blvd, Los Angeles, California, 90021",Los Angeles,Los Angeles County,90021,1921,1601 E Olympic Blvd,Los Angeles,90021,65,72,71
1730,100,-118.18897878700,34.00292947610,"4170 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4209,4170 Bandini Blvd,Los Angeles,90058,20,33,0
1725,100,-118.19122966300,34.01650250150,"3900 Union Pacific Ave, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,3233,3900 Union Pacific Ave,Los Angeles,90023,71,50,0
1777,100,-118.21259949300,33.98460332490,"6250 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3937,6250 S Boyle Ave,Los Angeles,90058,75,56,51
1774,100,-118.38941196800,33.93250862320,"6041 W Imperial Hwy, Los Angeles, California, 90045",Los Angeles,Los Angeles County,90045,6328,6041 W Imperial Hwy,Los Angeles,90045,28,36,19
1661,100,-118.24275775900,33.98821553750,"1711 E 58th Pl, Los Angeles, California, 90001",Los Angeles,Los Angeles County,90001,1413,1711 E 58th Pl,Los Angeles,90001,66,50,61
1734,100,-118.18504205800,34.00160199220,"4310 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,4310 Bandini Blvd,Los Angeles,90058,26,36,0
1640,100,-118.42623827900,33.98429315260,"12800 Culver Blvd, Los Angeles, California, 90066",Los Angeles,Los Angeles County,90066,6706,12800 Culver Blvd,Los Angeles,90066,68,88,45
1738,100,-118.17811760000,34.01284610570,"4422 Dunham St, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,4113,4422 Dunham St,Los Angeles,90023,54,51,45
1720,100,-118.19678602700,34.01881125480,"3686 E Olympic Blvd, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,,3686 E Olympic Blvd,Los Angeles,90023,84,52,51
1748,100,-118.27479665100,34.14050274260,"4690 Colorado Blvd, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,1106,4690 Colorado Blvd,Los Angeles,90039,24,73,40
1801,100,-118.22936355400,33.92612665030,"2520 Industry Way, Lynwood, California, 90262",Lynwood,Los Angeles County,90262,4015,2520 Industry Way,Lynwood,90262,52,43,0
1726,100,-118.25694940000,34.03441965770,"401 E Pico Blvd, Los Angeles, California, 90015",Los Angeles,Los Angeles County,90015,3107,401 E Pico Blvd,Los Angeles,90015,79,82,95
1771,100,-118.31150754300,33.98484401120,"6007 S St Andrews Pl, Los Angeles, California, 90047",Los Angeles,Los Angeles County,90047,1334,6007 S St Andrews Pl,Los Angeles,90047,63,52,54
1809,100,-117.55392882500,34.03339274340,"12400 E Philadelphia St, Mira Loma, California, 91752",Mira Loma,Riverside County,91752,,12400 Philadelphia St,Mira Loma,91752,7,28,0
1743,100,-118.18595694300,34.06199523900,"4540 Worth St, Los Angeles, California, 90063",Los Angeles,Los Angeles County,90063,2540,4540 Worth St,Los Angeles,90063,56,47,44
1722,100,-118.27739898000,34.01580831220,"3751 S Hill St, Los Angeles, California, 90007",Los Angeles,Los Angeles County,90007,4339,3751 S Hill St,Los Angeles,90007,86,92,76
1759,100,-118.37945703300,33.94417698680,"5600 W Century Blvd, Los Angeles, California, 90045",Los Angeles,Los Angeles County,90045,,5600 W Century Blvd,Los Angeles,90045,43,44,56
1601,100,-118.21766023400,33.83922751240,"2711 E Dominguez St, Long Beach, California, 90810",Long Beach,Los Angeles County,90810,1352,2711 E Dominguez St,Long Beach,90810,39,41,46
1744,100,-118.27321791900,34.14304090860,"4561 Colorado Blvd, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,1103,4561 Colorado Blvd,Los Angeles,90039,23,70,47
1782,100,-118.24973233000,34.04069891850,"754 Wall St, Los Angeles, California, 90014",Los Angeles,Los Angeles County,90014,2344,754 Wall St,Los Angeles,90014,95,83,98
1786,100,-118.25061511200,34.03988210210,"808 Wall St, Los Angeles, California, 90014",Los Angeles,Los Angeles County,90014,2321,808 Wall St,Los Angeles,90014,95,82,98
1793,100,-118.24964063200,34.03093588730,"921 E Pico Blvd, Los Angeles, California, 90021",Los Angeles,Los Angeles County,90021,,921 E Pico Blvd,Los Angeles,90021,74,75,77
1704,100,-118.21672548500,34.02055104450,"2901 E 12th St, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,3623,2901 E 12th St,Los Angeles,90023,79,60,53
1791,100,-118.25930681000,33.98717376120,"914 E 59th St, Los Angeles, California, 90001",Los Angeles,Los Angeles County,90001,,914 E 59th St,Los Angeles,90001,66,53,60
1745,100,-118.27322747500,34.14268899440,"4563 Colorado Blvd, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,1103,4563 Colorado Blvd,Los Angeles,90039,23,70,47
1625,100,-118.05746622300,33.80775174770,"10681 Calle Lee, Los Alamitos, California, 90720",Los Alamitos,Orange County,90720,2524,10681 Calle Lee,Los Alamitos,90720,41,49,0
1792,100,-117.91807249100,34.00351893340,"918 Radecki Ct, Rowland Heights, California, 91748",Rowland Heights,Los Angeles,91748,1132,918 Radecki Ct,Los Angeles,91748,19,31,0
1675,100,-118.23565740200,34.00208492830,"1938 E 46th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2004,1938 E 46th St,Los Angeles,90058,37,40,0
1790,100,-118.23500817600,34.04592365210,"900 E 3rd St, Los Angeles, California, 90013",Los Angeles,Los Angeles County,90013,,900 E 3rd St,Los Angeles,90013,89,68,91
1632,100,-118.37905746800,33.93440800440,"11101 Aviation Blvd, Los Angeles, California, 90045",Los Angeles,Los Angeles County,90045,,11101 Aviation Blvd,Los Angeles,90045,23,40,60
1807,99,-117.13509327400,34.08174839090,"9441 Opal Ave, Mentone, California, 92359",Mentone,San Bernardino County,92359,9900,9441 N Opal Ave,Mentone,92359,7,22,0
1770,100,-118.15797437700,33.99132254890,"5999 Bandini Blvd, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,,5999 Bandini Blvd,Los Angeles,90040,29,39,38
1795,100,-118.22692159400,33.93804842720,"10650 S Alameda St, Los Angeles, California, 90002",Los Angeles,Los Angeles County,90002,3843,10650 S Alameda St,Lynwood,90262,51,53,43
1698,100,-118.23978753700,34.01340698080,"2707 S Alameda St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1311,2707 S Alameda St,Los Angeles,90058,71,67,56
1750,99,-118.26858457100,34.13937399360,"4841 N San Fernando Rd W, Los Angeles, California, 90039",Los Angeles,Los Angeles County,90039,,4841 W San Fernando Rd,Los Angeles,90039,67,53,55
1669,100,-118.22001269900,34.01578031670,"1815 S Soto St, Los Angeles, California, 90023",Los Angeles,Los Angeles County,90023,4210,1815 S Soto St,Los Angeles,90023,31,48,52
1788,100,-118.23085418800,33.95663249490,"8801 S Alameda St, Los Angeles, California, 90002",Los Angeles,Los Angeles County,90002,1842,8801 S Alameda St,Los Angeles,90002,71,60,54
1806,100,-117.13443252100,34.06445800980,"801 Opal Ave, Mentone, California, 92359",Mentone,San Bernardino County,92359,1514,801 Opal Ave,Mentone,92359,33,44,0
1762,100,-118.37293046500,34.02657469920,"5716 W Jefferson Blvd, Los Angeles, California, 90016",Los Angeles,Los Angeles County,90016,3107,5716 W Jefferson Blvd,Los Angeles,90016,73,70,64
1784,100,-118.23957396600,34.03017967200,"800 McGarry St, Los Angeles, California, 90021",Los Angeles,Los Angeles County,90021,1950,800 McGarry St,Los Angeles,90021,69,58,63
1794,100,-118.27869758700,34.03732955300,"940 W Washington Blvd, Los Angeles, California, 90015",Los Angeles,Los Angeles County,90015,3312,940 W Washington Blvd,Los Angeles,90015,84,86,81
1715,100,-118.27594046700,34.02092003210,"3333 S Grand Ave, Los Angeles, California, 90007",Los Angeles,Los Angeles County,90007,4116,3333 S Grand Ave,Los Angeles,90007,85,99,79
1798,100,-118.22443247700,33.92509767970,"11840 Alameda St, Lynwood, California, 90262",Lynwood,Los Angeles County,90262,4019,11840 Alameda St,Lynwood,90262,52,44,0
1830,100,-118.12901113100,34.00070232060,"6913 E Acco St, Montebello, California, 90640",Montebello,Los Angeles County,90640,,6913 Acco St,Montebello,90640,45,60,51
1832,100,-118.13099596600,33.98566598260,"7171 Telegraph Rd, Montebello, California, 90640",Montebello,Los Angeles County,90640,6511,7171 Telegraph Rd,Montebello,90640,23,46,0
1776,100,-118.15054977200,33.98995906770,"6111 Bandini Blvd, Los Angeles, California, 90040",Los Angeles,Los Angeles County,90040,3111,6111 Bandini Blvd,Los Angeles,90040,20,37,0
1800,99,-118.22396183300,33.92199868050,"12150 Alameda St, Lynwood, California, 90262",Lynwood,Los Angeles County,90262,4005,12150 S Alameda St,Lynwood,90262,49,42,0
1829,100,-118.12689629300,33.99982385520,"6905 E Acco St, Montebello, California, 90640",Montebello,Los Angeles County,90640,,6905 Acco St,Montebello,90640,42,55,0
